"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"119909","001",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",747,30,NA,-78.80727,-5.70668,"Priorizada"
"119914","006",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",672,27,NA,-78.8062,-5.71465,"Priorizada"
"119928","010",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",381,17,NA,-78.8112,-5.7008,"Priorizada"
"119933","011",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",483,18,NA,-78.8127,-5.7067,"Priorizada"
"120012","032",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",28,2,1,-78.747983,-5.832784,"Priorizada"
"120267","17001",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1040,42,NA,-78.811462,-5.706852,"Priorizada"
"120286","16002",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1077,45,NA,-78.813557,-5.705158,"Priorizada"
"120291","16003",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1058,51,NA,-78.8125,-5.7002,"Priorizada"
"120309","16004",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1013,41,NA,-78.807,-5.7123,"Priorizada"
"120314","16005 PEDRO EMILIO PAULET MOSTAJO",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",730,32,NA,-78.806462,-5.714135,"Priorizada"
"120347","16011 SEÑOR DE LOS MILAGROS",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",961,48,NA,-78.801996,-5.720266,"Priorizada"
"120489","16042 FRANCISCO BOLOGNESI",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",422,20,1,-78.792669,-5.688487,"Priorizada"
"120502","16044",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",625,31,NA,-78.819,-5.7063,"Priorizada"
"120559","16049 INMACULADA CONCEPCION",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",967,45,NA,-78.7964,-5.7151,"Priorizada"
"120984","17507",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",571,30,NA,-78.792148,-5.740918,"Priorizada"
"121059","17514",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",394,17,NA,-78.80008,-5.711251,"Priorizada"
"121144","16001 R.CASTILLA Y MARQUEZADO",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",970,43,NA,-78.80893,-5.70673,"Priorizada"
"121158","16006 CRISTO REY",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1358,70,NA,-78.7903,-5.7352,"Priorizada"
"121257","16001 RAMON CASTILLA Y M.",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",787,44,1,-78.8067,-5.70326,"Priorizada"
"121262","ALFONSO VILLANUEVA PINILLOS",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1916,101,NA,-78.809745,-5.702602,"Priorizada"
"121281","JAEN DE BRACAMOROS",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",1402,91,NA,-78.813314,-5.70551,"Priorizada"
"121304","VICTOR RAUL HAYA DE LA TORRE",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",637,33,NA,-78.802982,-5.714702,"Priorizada"
"121399","NAZARENO",60801,"CAJAMARCA","JAEN","JAEN","Privada",451,33,NA,-78.80804,-5.70793,"Priorizada"
"121417","CARITAS FELICES",60801,"CAJAMARCA","JAEN","JAEN","Privada",339,29,NA,-78.79822,-5.69235,"Priorizada"
"121554","FE Y ALEGRIA 22 SAN LUIS GONZAGA",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión privada",1349,72,NA,-78.809197,-5.714296,"Priorizada"
"121592","SAGRADO CORAZON",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión privada",1020,64,NA,-78.8139,-5.7091,"Priorizada"
"121605","16081 SEÑOR DE HUAMANTANGA",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión privada",1306,65,NA,-78.8103,-5.7096,"Priorizada"
"121610","APLICACION VICTOR ANDRES BELAUNDE",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión privada",423,26,NA,-78.8058,-5.7045,"Priorizada"
"530603","TALENTUS",60801,"CAJAMARCA","JAEN","JAEN","Privada",383,15,NA,-78.81008,-5.70942,"Priorizada"
"587251","446",60801,"CAJAMARCA","JAEN","JAEN","Pública de gestión directa",362,14,NA,-78.7995,-5.711,"Priorizada"
"587312","AUGUSTO SALAZAR BONDY",60801,"CAJAMARCA","JAEN","JAEN","Privada",692,22,NA,-78.80917,-5.70615,"Priorizada"
"587524","KINDER GARDEN COLLEGE",60801,"CAJAMARCA","JAEN","JAEN","Privada",341,18,NA,-78.81608,-5.70816,"Priorizada"
"718148","MONTESSORI SCHOOL",60801,"CAJAMARCA","JAEN","JAEN","Privada",496,37,NA,-78.797818,-5.694349,"Priorizada"
