"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"298637","VIRGEN MARIA MADRE DE LOS NIÑOS",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",413,17,NA,-77.01063,-12.19044,"Priorizada"
"298722","59 SANTA LUCIA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",532,27,NA,-77.02537,-12.16549,"Priorizada"
"298736","6005 GENERAL EMILIO SOYER CABERO",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1367,81,NA,-77.02045,-12.16355,"Priorizada"
"298741","7066 ANDRES AVELINO CACERES",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1329,71,NA,-76.99325,-12.19998,"Priorizada"
"298760","6075 JOSE MARIA ARGUEDAS",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1347,53,NA,-76.98143,-12.19814,"Priorizada"
"298779","6085 BRIGIDA SILVA DE OCHOA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1496,90,NA,-77.020892,-12.164653,"Priorizada"
"298784","6090 JOSE OLAYA BALANDRA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",2895,129,NA,-77.0063,-12.19442,"Priorizada"
"298798","6091 CESAR VALLEJO",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1491,71,NA,-76.99095,-12.18918,"Priorizada"
"298802","6092 LOS REYES CATOLICOS",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",849,38,NA,-77.01684,-12.18701,"Priorizada"
"298816","6094 SANTA ROSA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1610,75,NA,-77.01041,-12.19016,"Priorizada"
"298821","6153 CAP.EP. AUGUSTO J GUTIERREZ MENDOZA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",723,31,NA,-76.9869,-12.1904,"Priorizada"
"298835","7034 ENRIQUE NERINI COLLAZOS",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",916,53,NA,-77.024447,-12.17172,"Priorizada"
"298840","7036 ANGELICA RECHARTE CORRALES",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",911,40,NA,-77.02445,-12.16583,"Priorizada"
"298859","7037 ARIOSTO MATELLINI ESPINOZA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",683,35,NA,-76.99938,-12.16701,"Priorizada"
"298864","7038 CORAZON DE JESUS DE ARMATAMBO",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1118,56,NA,-77.02239,-12.1789,"Priorizada"
"298878","7039 MANUEL SCORZA TORRES",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",1422,69,NA,-76.9927,-12.18322,"Priorizada"
"298883","7042 SANTA TERESA DE VILLA",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",886,42,NA,-77.01111,-12.18647,"Priorizada"
"298897","7044 SAN MARTIN DE PORRES",150108,"LIMA","LIMA","CHORRILLOS","Pública de gestión directa",655,33,NA,-77.02318,-12.17302,"Priorizada"
