"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"297379","BELEN",150106,"LIMA","LIMA","CARABAYLLO","Privada",452,20,NA,-77.03323,-11.89561,"Priorizada"
"297398","NUESTRA SEÑORA DE MONSERRAT",150106,"LIMA","LIMA","CARABAYLLO","Privada",490,36,NA,-77.03926,-11.89327,"Priorizada"
"297435","JEAN PIAGET",150106,"LIMA","LIMA","CARABAYLLO","Privada",392,16,NA,-77.03523,-11.90345,"Priorizada"
"297628","KENZIT BEACON SCHOOL",150106,"LIMA","LIMA","CARABAYLLO","Privada",169,13,1,-77.03838,-11.89946,"Priorizada"
"297727","NUESTRA SEÑORA DE COPACABANA",150106,"LIMA","LIMA","CARABAYLLO","Privada",884,37,NA,-77.01817,-11.87434,"Priorizada"
"297751","SANTO DOMINGO DE GUZMAN",150106,"LIMA","LIMA","CARABAYLLO","Privada",574,25,NA,-77.03604,-11.88478,"Priorizada"
"297845","INICIATIVA",150106,"LIMA","LIMA","CARABAYLLO","Privada",42,6,1,-77.01464,-11.87491,"Priorizada"
"297987","JESUS EDUCADOR",150106,"LIMA","LIMA","CARABAYLLO","Privada",355,19,NA,-77.02235,-11.87363,"Priorizada"
"297992","JUAN PABLO PEREGRINO",150106,"LIMA","LIMA","CARABAYLLO","Privada",1534,19,NA,-77.0367,-11.88736,"Priorizada"
"298005","SAN BENITO DE PALERMO",150106,"LIMA","LIMA","CARABAYLLO","Privada",212,17,1,-77.02882,-11.89174,"Priorizada"
"507240","DEL PACIFICO",150106,"LIMA","LIMA","CARABAYLLO","Privada",275,5,1,-77.03801,-11.89814,"Priorizada"
"559502","MONSERRAT DE CARABAYLLO II",150106,"LIMA","LIMA","CARABAYLLO","Privada",356,24,NA,-77.02459,-11.8667,"Priorizada"
"597108","REPUBLICA DE HOLANDA DE CARABAYLLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",59,4,1,-77.02586,-11.89051,"Priorizada"
"602746","CRISTO REDENTOR DE CARABAYLLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",716,35,NA,-77.03872,-11.85662,"Priorizada"
"626573","SANTIAGO ANTUNEZ DE MAYOLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",400,21,NA,-77.04544,-11.8659,"Priorizada"
"649763","INNOVA SCHOOLS - CARABAYLLO ENACE",150106,"LIMA","LIMA","CARABAYLLO","Privada",1237,56,NA,-77.03859,-11.88806,"Priorizada"
"699729","NUESTRA SEÑORA DE MONSERRAT DE SAN PEDRO DE CARABAYLLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",356,24,NA,-77.03347,-11.85542,"Priorizada"
"708371","8188 FE Y ESPERANZA",150106,"LIMA","LIMA","CARABAYLLO","Pública de gestión directa",1201,51,NA,-77.05264,-11.82473,"Priorizada"
"708535","SKINNER",150106,"LIMA","LIMA","CARABAYLLO","Privada",517,34,NA,-77.02463,-11.86826,"Priorizada"
"710133","SAN RAFAEL",150106,"LIMA","LIMA","CARABAYLLO","Privada",974,44,NA,-77.04986,-11.82965,"Priorizada"
"710246","MARIA AUXILIADORA DE CARABAYLLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",303,27,1,-77.05384,-11.86169,"Priorizada"
"710680","8190",150106,"LIMA","LIMA","CARABAYLLO","Pública de gestión directa",1288,50,NA,-76.997263,-11.880637,"Priorizada"
"710699","DEMOCRACIA Y LIBERTAD",150106,"LIMA","LIMA","CARABAYLLO","Pública de gestión directa",608,36,NA,-77.00128,-11.88058,"Priorizada"
"710760","TECHNOLOGY SCHOOLS II",150106,"LIMA","LIMA","CARABAYLLO","Privada",1001,48,NA,-77.031741,-11.872047,"Priorizada"
"710779","LA CATOLICA DE CARABAYLLO",150106,"LIMA","LIMA","CARABAYLLO","Privada",680,49,NA,-77.03106,-11.87814,"Priorizada"
"711076","CIENTIFICO DEL NORTE",150106,"LIMA","LIMA","CARABAYLLO","Privada",437,26,NA,-77.04544,-11.89744,"Priorizada"
"711236","JOHN F. KENNEDY",150106,"LIMA","LIMA","CARABAYLLO","Privada",469,13,NA,-77.02696,-11.88537,"Priorizada"
"711415","JACQUES COUSTEAU",150106,"LIMA","LIMA","CARABAYLLO","Privada",507,30,NA,-77.04488,-11.85564,"Priorizada"
"711627","SANTO DOMINGO EL MAESTRO",150106,"LIMA","LIMA","CARABAYLLO","Privada",587,26,NA,-76.99983,-11.85182,"Priorizada"
"711750","JESUS DIVINO MAESTRO REDENTOR",150106,"LIMA","LIMA","CARABAYLLO","Privada",386,19,NA,-77.02467,-11.88646,"Priorizada"
"711849","CRAMEX",150106,"LIMA","LIMA","CARABAYLLO","Privada",678,35,NA,-77.00287,-11.85174,"Priorizada"
"711873","THALES DE MILETO",150106,"LIMA","LIMA","CARABAYLLO","Privada",413,21,NA,-77.041,-11.88793,"Priorizada"
"747768","CRUZ SACO DE SAN ANTONIO",150106,"LIMA","LIMA","CARABAYLLO","Privada",382,21,NA,-77.04522,-11.86263,"Priorizada"
"754631","BERTOLT BRECHT",150106,"LIMA","LIMA","CARABAYLLO","Privada",872,64,NA,-77.032324,-11.878376,"Priorizada"
"780531","CARRUSEL",150106,"LIMA","LIMA","CARABAYLLO","Pública de gestión directa",28,2,1,-77.01114,-11.87244,"Priorizada"
"781776","TECHNOLOGY SCHOOLS DE LIMA NORTE",150106,"LIMA","LIMA","CARABAYLLO","Privada",659,39,NA,-77.03134,-11.87966,"Priorizada"
"807149","HEINRICH PESTALOZZI COLLEGE",150106,"LIMA","LIMA","CARABAYLLO","Privada",348,24,NA,-77.04193,-11.844717,"Priorizada"
"834850","INNOVA SCHOOLS - CARABAYLLO SAN ANTONIO",150106,"LIMA","LIMA","CARABAYLLO","Privada",864,43,NA,-77.04947,-11.86253,"Priorizada"
"834888","SIR NEWTON",150106,"LIMA","LIMA","CARABAYLLO","Privada",343,12,NA,-76.999537,-11.852496,"Priorizada"
"848362","SANTA LUCIA DE PUNCHAUCA",150106,"LIMA","LIMA","CARABAYLLO","Privada",547,15,NA,-77.005686,-11.842343,"Priorizada"
"856168","UNIVERSITY SCHOOL",150106,"LIMA","LIMA","CARABAYLLO","Privada",387,15,NA,-77.033964,-11.882508,"Priorizada"
