"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"310757","018 OKINAWA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",364,15,NA,-77.08179,-11.9502,"Priorizada"
"310861","2004 SEÑOR DE LOS MILAGROS",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",643,24,NA,-77.07872,-11.97676,"Priorizada"
"310875","2005 LOS OLIVOS",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",597,23,NA,-77.0792,-12.01125,"Priorizada"
"310880","2006",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",774,32,NA,-77.07722,-12.00754,"Priorizada"
"310899","2007 ROSA DE LAS AMERICAS",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",950,40,NA,-77.08295,-11.98205,"Priorizada"
"310903","2015 MANUEL GONZALEZ PRADA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",989,56,NA,-77.06721,-11.9954,"Priorizada"
"310917","2016 CHAVIN DE HUANTAR",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",380,16,NA,-77.07347,-11.98506,"Priorizada"
"310922","2022 PEDRO ABRAHAM VALDELOMAR PINTO",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1088,48,1,-77.07692,-11.96328,"Priorizada"
"310936","2024",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1602,79,NA,-77.08175,-11.95047,"Priorizada"
"310941","2025 INMACULADA CONCEPCION",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1487,66,NA,-77.0746,-11.945275,"Priorizada"
"310955","2035 CARLOS CHIYOTERU HIRAOKA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",376,17,NA,-77.0778,-11.9897,"Priorizada"
"310960","2071 CESAR VALLEJO",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1604,88,NA,-77.07665,-11.99395,"Priorizada"
"310979","2078 NUESTRA SEÑORA DE LOURDES",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1638,74,NA,-77.0712,-11.9553,"Priorizada"
"310984","2087 REPUBLICA ORIENTAL DEL URUGUAY",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1632,72,NA,-77.06865,-11.9684,"Priorizada"
"310998","2089 MICAELA BASTIDAS",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1571,70,NA,-77.0667,-11.987547,"Priorizada"
"311002","2090 VIRGEN DE LA PUERTA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1136,51,1,-77.0735,-12.01,"Priorizada"
"311016","2091 MARISCAL ANDRES AVELINO CACERES",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1512,70,NA,-77.07302,-11.98945,"Priorizada"
"311021","2092 CRISTO MORADO",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",465,26,NA,-77.0754,-11.99961,"Priorizada"
"311035","2095 HERMAN BUSSE DE LA GUERRA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",2811,132,NA,-77.0746,-11.9354,"Priorizada"
"311040","2096 PERU JAPON",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",977,44,NA,-77.0683,-11.9802,"Priorizada"
"311059","3029",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",743,37,1,-77.06257,-12.00308,"Priorizada"
"311064","3040 20 DE ABRIL",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",1080,50,1,-77.0804,-11.9625,"Priorizada"
"311078","3078 HEROES DEL CENEPA",150117,"LIMA","LIMA","LOS OLIVOS","Pública de gestión directa",512,28,NA,-77.0817,-12.0037,"Priorizada"
