"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"55691","LA RECOLETA",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",622,45,NA,-71.54235,-16.3951,"Priorizada"
"55714","MARIA AUXILIADORA",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",381,25,NA,-71.526525,-16.396517,"Priorizada"
"55728","MARIA INMACULADA",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Pública de gestión privada",269,19,1,-71.5429,-16.4092,"Priorizada"
"55747","NUESTRA SEÑORA DE FATIMA",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",1141,65,NA,-71.547911,-16.4048,"Priorizada"
"55766","SALESIANOS DON BOSCO",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",755,42,NA,-71.52859,-16.39716,"Priorizada"
"55771","SAN JERONIMO",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",865,63,NA,-71.549,-16.408,"Priorizada"
"55785","SANTA ROSA DE VITERBO",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",993,57,NA,-71.54371,-16.3965,"Priorizada"
"55912","COLEGIO ANGLO AMERICANO PRESCOTT",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",1332,181,NA,-71.560733,-16.4288,"Priorizada"
"55974","BLAS PASCAL",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",331,27,NA,-71.52567,-16.39964,"Priorizada"
"56092","CLARET",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",474,46,NA,-71.54154,-16.40216,"Priorizada"
"56172","PADRE DAMIAN DE LOS SAGRADOS CORAZONES",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",1093,51,NA,-71.536779,-16.404478,"Priorizada"
"56577","DE LA SALLE",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",1507,78,NA,-71.52506,-16.4004,"Priorizada"
"56898","ORLEANS GOLEMAN",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",664,30,NA,-71.539447,-16.404297,"Priorizada"
"56916","NUESTRA SEÑORA DEL PILAR",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",891,79,NA,-71.533817,-16.4116,"Priorizada"
"57063","SAGRADO CORAZON DE JESUS",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",351,27,NA,-71.52843,-16.40374,"Priorizada"
"57077","DE LOS SAGRADOS CORAZONES",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",758,68,NA,-71.559367,-16.4278,"Priorizada"
"57138","SAN JOSE DE AREQUIPA",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",1110,95,NA,-71.555467,-16.424333,"Priorizada"
"57176","SAN PEDRO PASCUAL",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",893,45,NA,-71.539333,-16.4019,"Priorizada"
"57280","UNAMONOS",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",80,30,1,-71.53347,-16.39703,"Priorizada"
"57435","ALEXANDER FLEMING",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",772,45,NA,-71.52775,-16.4114,"Priorizada"
"583088","ADVENTISTA GENERAL JOSE DE SAN MARTIN",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",349,22,NA,-71.54078,-16.4044,"Priorizada"
"764258","NUCLEO JOULE",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",73,7,1,-71.53235,-16.39788,"Priorizada"
"832945","TALENT SCHOOL",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",411,26,NA,-71.531233,-16.40145,"Priorizada"
"833332","COLEGIO MAYOR MENDEL",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",696,31,NA,-71.5329,-16.3925,"Priorizada"
"839070","MENDEL UMACOLLO",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",453,23,NA,-71.547067,-16.406,"Priorizada"
"849521","FARADAY",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",441,20,NA,-71.53745,-16.39674,"Priorizada"
"850760","BRYCE S.A.C.",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",440,25,NA,-71.52612,-16.39673,"Priorizada"
"852783","SIR ALEXANDER FLEMING",40101,"AREQUIPA","AREQUIPA","AREQUIPA","Privada",477,28,NA,-71.532396,-16.39652,"Priorizada"
