"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"329766","7063 ANDRES AVELINO CACERES",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",598,28,NA,-76.97415,-12.16747,"Priorizada"
"329771","7067 TORIBIO SEMINARIO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",662,41,NA,-76.97775,-12.15079,"Priorizada"
"329785","7069 CESAR VALLEJO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1759,71,NA,-76.97448,-12.15099,"Priorizada"
"329790","7070 DRA.MARIA REICHE GROSSE NEUMAN",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1243,51,NA,-76.97258,-12.16776,"Priorizada"
"329808","7074 LA INMACULADA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",683,47,NA,-76.96824,-12.137,"Priorizada"
"329813","7081 JOSE MARIA ARGUEDAS A",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1325,58,NA,-76.97971,-12.17933,"Priorizada"
"329827","7079 RAMIRO PRIALE PRIALE",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1740,79,NA,-76.96004,-12.18584,"Priorizada"
"329832","7082 JUAN DE ESPINOSA MEDRANO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",766,38,NA,-76.96277,-12.13264,"Priorizada"
"329846","7087 EL NAZARENO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",927,48,NA,-76.95633,-12.13769,"Priorizada"
"329851","7099 HECTOR PRETELL CARBONELL",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",706,34,NA,-76.96907,-12.17726,"Priorizada"
"329865","7100 REPUBLICA ALEMANA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",781,48,NA,-76.95866,-12.18017,"Priorizada"
"329889","7207 MARISCAL RAMON CASTILLA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1337,67,NA,-76.9682,-12.17117,"Priorizada"
"329894","7208",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",388,18,NA,-76.95738,-12.17325,"Priorizada"
"329907","7209",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",388,18,NA,-76.9613,-12.19083,"Priorizada"
"329926","7211",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",374,17,NA,-76.96249,-12.18158,"Priorizada"
"329931","7221",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1283,65,NA,-76.95784,-12.13061,"Priorizada"
"329945","7230",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",899,36,NA,-76.97687,-12.19112,"Priorizada"
"329950","SAN JUAN",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",2134,127,NA,-76.96679,-12.16058,"Priorizada"
"329969","JULIO CESAR ESCOBAR",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",1289,64,NA,-76.9744,-12.16274,"Priorizada"
"329974","JAVIER HERAUD",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",2510,148,NA,-76.97289,-12.16179,"Priorizada"
"329993","CESAR VALLEJO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión directa",653,44,NA,-76.97524,-12.1485,"Priorizada"
"330171","FERMIN TANGUIS",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",1000,81,NA,-76.97698,-12.1553,"Priorizada"
"330208","ISAAC NEWTON",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",331,14,NA,-76.97882,-12.18218,"Priorizada"
"330454","NUESTRA SEÑORA DE GUADALUPE",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",371,15,NA,-76.95979,-12.1845,"Priorizada"
"330500","PITAGORAS",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",282,7,1,-76.97432,-12.18782,"Priorizada"
"330519","ROSA DE SANTA MARIA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",447,43,NA,-76.97354,-12.16351,"Priorizada"
"330524","REVERENDO HERMANO GASTON MARIA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",627,35,NA,-76.96416,-12.1576,"Priorizada"
"330562","SAN BARTOLOME",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",498,26,NA,-76.96186,-12.17285,"Priorizada"
"330699","SANTA RITA DE PAMPLONA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",337,17,NA,-76.96428,-12.14428,"Priorizada"
"330755","INGENIERIA SAN JUAN",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",636,19,NA,-76.97098,-12.14566,"Priorizada"
"331156","SANTIAGO APOSTOL",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",379,18,NA,-76.9629,-12.18589,"Priorizada"
"331199","SACO OLIVEROS",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",1120,33,NA,-76.97578,-12.16039,"Priorizada"
"331241","MANUEL ANTONIO RAMIREZ BARINAGA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",1667,100,NA,-76.97303,-12.15903,"Priorizada"
"331335","NIÑO JESUS",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",853,39,NA,-76.9701,-12.15076,"Priorizada"
"331439","AMERICA SIGLO XXI",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",517,30,NA,-76.97633,-12.18635,"Priorizada"
"331694","HEROES DEL PACIFICO",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",466,30,NA,-76.96933,-12.17175,"Priorizada"
"331731","SAN MARTINCITO DE PORRES",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",507,34,NA,-76.9641,-12.13873,"Priorizada"
"331745","FE Y ALEGRIA 3",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión privada",1501,78,NA,-76.96923,-12.14995,"Priorizada"
"331910","LUZ Y ESPERANZA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",452,32,NA,-76.97004,-12.1714,"Priorizada"
"332108","SANTA MARIA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",309,17,NA,-76.95727,-12.16516,"Priorizada"
"495746","FE Y ALEGRIA 65",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Pública de gestión privada",735,41,NA,-76.94741,-12.12732,"Priorizada"
"530245","CRISTINA BEATRIZ",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",458,30,NA,-76.95966,-12.13243,"Priorizada"
"59104","LEONARD EULER II",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",479,20,NA,-76.97335,-12.16352,"Priorizada"
"688575","EMMANUEL COLLEGE",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",70,7,1,-76.96257,-12.16215,"Priorizada"
"688580","EMMANUEL COLLEGE",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",66,5,1,-76.96249,-12.16197,"Priorizada"
"688820","SOR MARIA DE LOS ANGELES",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",409,15,NA,-76.96742,-12.13735,"Priorizada"
"689264","VIRGEN SANTA ANA",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",483,26,NA,-76.97501,-12.19292,"Priorizada"
"735807","JESUS OBRERO DE OLLANTAY",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",561,30,NA,-76.96347,-12.13217,"Priorizada"
"787009","ANNIE'S SCHOOL",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",1123,36,1,-76.96204,-12.16241,"Priorizada"
"847107","SACO OLIVEROS HELICOIDAL I",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",331,16,NA,-76.96186,-12.17166,"Priorizada"
"854249","INNOVA SCHOOLS - SAN JUAN DE MIRAFLORES",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",768,37,NA,-76.9765,-12.17444,"Priorizada"
"854536","CARMELITAS AMERICAN HIGH SCHOOL",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",386,16,NA,-76.96655,-12.17726,"Priorizada"
"865281","SEMILLITAS DE JESUS",150133,"LIMA","LIMA","SAN JUAN DE MIRAFLORES","Privada",45,6,1,-76.963415,-12.16276,"Priorizada"
