"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"190463","SEMINARIO SAN LUIS GONZAGA",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",648,44,NA,-76.24263,-9.93112,"Priorizada"
"190477","SANTA ELIZABETH",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",345,25,NA,-76.2374,-9.93108,"Priorizada"
"190496","AMADEUS MOZART",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",379,23,NA,-76.2357,-9.92917,"Priorizada"
"190646","MARIA DE LOS ANGELES",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",533,29,NA,-76.24223,-9.92421,"Priorizada"
"190726","SAGRADA FAMILIA",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",69,9,1,-76.24386,-9.93478,"Priorizada"
"549278","SAN PABLO",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",270,27,1,-76.24394,-9.93404,"Priorizada"
"552973","SAN VICENTE DE LA BARQUERA",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",882,62,NA,-76.23699,-9.92945,"Priorizada"
"622706","ISAAC NEWTON",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",611,44,NA,-76.23833,-9.92658,"Priorizada"
"82171","SPRINGFIELD SCHOOL",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",366,24,NA,-76.237981,-9.92205,"Priorizada"
"831229","LA DIVINA MISERICORDIA",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",1059,46,NA,-76.23863,-9.92819,"Priorizada"
"832097","VON NEUMANN",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",712,17,NA,-76.23838,-9.92721,"Priorizada"
"843519","LA SALLE SCHOOL",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",436,21,NA,-76.24395,-9.93121,"Priorizada"
"860311","SAN AGUSTIN",100101,"HUANUCO","HUANUCO","HUANUCO","Privada",1469,65,1,-76.24331,-9.93372,"Priorizada"
