"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"287790","06 REPUBLICA DE HOLANDA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",311,17,NA,-77.03562,-12.05526,"Priorizada"
"287808","14 DIVINA NIÑA MARIA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",368,21,NA,-77.07845,-12.05148,"Priorizada"
"287832","19 EL PLANETA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",446,21,NA,-77.06353,-12.03782,"Priorizada"
"287889","20 SANTA ROSA DE LIMA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",333,18,NA,-77.07132,-12.06664,"Priorizada"
"287974","1150 ABRAHAM ZEA CARREON",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1155,60,NA,-77.06873,-12.0352,"Priorizada"
"288006","1152 - 108 DOS DE MAYO",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",516,28,NA,-77.05004,-12.03669,"Priorizada"
"288030","106 RAMON ESPINOSA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",627,38,NA,-77.01667,-12.04673,"Priorizada"
"288073","1032 REPUBLICA DEL BRASIL",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",345,22,NA,-77.02194,-12.05586,"Priorizada"
"288087","1015 REPUBLICA DE ITALIA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",498,24,1,-77.07164,-12.05946,"Priorizada"
"288092","0040 HIPOLITO UNANUE",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1694,116,NA,-77.0704,-12.05265,"Priorizada"
"288105","0095 MARIA AUXILIADORA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",550,33,NA,-77.06812,-12.04113,"Priorizada"
"288134","105 PEDRO CORONADO ARRASCUE",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",426,24,NA,-77.0443,-12.04086,"Priorizada"
"288148","111 SAN JOSE DE ARTESANOS",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",714,36,NA,-77.02476,-12.04645,"Priorizada"
"288153","117 RVDO. PADRE PASCUAL ALEGRE GONZALES",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",380,18,NA,-77.0658,-12.04407,"Priorizada"
"288167","1001 JOSE JIMENEZ BORJA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",675,36,NA,-77.03922,-12.05908,"Priorizada"
"288214","1030 REPUBLICA DE BOLIVIA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1555,87,NA,-77.02819,-12.05579,"Priorizada"
"288228","1036 REPUBLICA DE COSTA RICA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",839,44,NA,-77.01234,-12.04939,"Priorizada"
"288233","1038 MARIA PARADO DE BELLIDO",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",597,31,NA,-77.02355,-12.04723,"Priorizada"
"288266","1049 JUANA ALARCO DE DAMMERT",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",783,52,NA,-77.03003,-12.05116,"Priorizada"
"288271","1154 NUESTRA SEÑORA DEL CARMEN",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1019,56,NA,-77.06866,-12.0526,"Priorizada"
"288290","1145 REPUBLICA DE VENEZUELA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",362,20,NA,-77.03806,-12.04199,"Priorizada"
"288308","1146 REPUBLICA DEL PARAGUAY",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",974,47,NA,-77.03971,-12.04518,"Priorizada"
"288327","1148 JUANA INFANTES VERA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",861,43,NA,-77.08315,-12.05351,"Priorizada"
"288332","1149 SAGRADO CORAZON DE JESUS",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",711,39,NA,-77.051309,-12.040281,"Priorizada"
"288346","1156 JOSE SEBASTIAN BARRANCA LOVERA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",517,29,NA,-77.05367,-12.03836,"Priorizada"
"288351","1153 REPUBLICA DE CANADA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",609,25,NA,-77.04818,-12.03806,"Priorizada"
"288365","1157 JULIO CESAR TELLO ROJAS",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",754,52,NA,-77.0801,-12.03722,"Priorizada"
"288370","1160 JOSE FAUSTINO SANCHEZ CARRION",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",689,42,NA,-77.0561,-12.0427,"Priorizada"
"288389","1161",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",379,20,NA,-77.06077,-12.03672,"Priorizada"
"288394","1162 DIVINO NIÑO JESUS",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",462,20,NA,-77.03559,-12.049,"Priorizada"
"288407","1163 JOSE MARIA ARGUEDAS ALTAMIRANO",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",494,24,NA,-77.05658,-12.0394,"Priorizada"
"288431","PNP TUPAC AMARU",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",752,39,NA,-77.01277,-12.04982,"Priorizada"
"288445","VIRGO POTENS",150101,"LIMA","LIMA","LIMA","Pública de gestión privada",1941,96,NA,-77.01568,-12.055,"Priorizada"
"288469","022 REPUBLICA DE GUATEMALA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",536,43,NA,-77.01556,-12.04685,"Priorizada"
"288474","25 NUESTRA SEÑORA DE LA INMACULADA CONCEPCION",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",525,26,NA,-77.0173,-12.05138,"Priorizada"
"288488","NUESTRA SEÑORA DE GUADALUPE",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1367,106,NA,-77.04175,-12.05502,"Priorizada"
"288493","ARGENTINA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1281,83,NA,-77.04201,-12.0519,"Priorizada"
"288501","VISION MUNDIAL",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",381,22,NA,-77.0107,-12.0327,"Priorizada"
"288520","PNP CAP. ALIPIO PONCE VASQUEZ",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",741,38,NA,-77.01284,-12.05027,"Priorizada"
"288539","101 LIBERTADOR SIMON BOLIVAR",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1408,91,NA,-77.05129,-12.04042,"Priorizada"
"288544","NUESTRA SEÑORA DE MONTSERRAT",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",522,42,NA,-77.03447,-12.04277,"Priorizada"
"288624","1016 JOHN F. KENNEDY",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",269,16,1,-77.07191,-12.0589,"Priorizada"
"288638","SIMON BOLIVAR",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",599,36,NA,-77.06906,-12.0618,"Priorizada"
"288643","1021 REPUBLICA FEDERAL DE ALEMANIA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",589,38,NA,-77.06369,-12.0644,"Priorizada"
"288676","1168 HEROES DEL CENEPA",150101,"LIMA","LIMA","LIMA","Pública de gestión directa",1502,70,NA,-77.02293,-12.05144,"Priorizada"
"288799","JESUS REPARADOR",150101,"LIMA","LIMA","LIMA","Privada",472,37,NA,-77.02635,-12.053,"Priorizada"
"288803","NUESTRA SEÑORA DE LA MERCED",150101,"LIMA","LIMA","LIMA","Privada",341,24,NA,-77.0729,-12.03605,"Priorizada"
"288822","SAN IGNACIO DE LOYOLA",150101,"LIMA","LIMA","LIMA","Privada",388,22,NA,-77.04511,-12.0483,"Priorizada"
"288836","NUESTRA SEÑORA DE LAS MERCEDES",150101,"LIMA","LIMA","LIMA","Privada",654,42,NA,-77.01722,-12.04846,"Priorizada"
"288855","NIÑO JESUS DE PRAGA",150101,"LIMA","LIMA","LIMA","Privada",330,18,NA,-77.01147,-12.04609,"Priorizada"
