"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"623471","JESUS MI DIVINO MAESTRO",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",565,29,NA,-77.069,-11.85883,"Priorizada"
"627799","PAMER PUENTE PIEDRA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",475,37,NA,-77.08861,-11.85014,"Priorizada"
"670066","3710 SAGRADOS CORAZONES",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",1348,70,NA,-77.07224,-11.86254,"Priorizada"
"708408","DIVINO CORAZON DE JESUS",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",321,19,NA,-77.06721,-11.90285,"Priorizada"
"708432","CORAZON DE JESUS EL ROBLE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",393,17,NA,-77.06826,-11.85392,"Priorizada"
"708757","VIRGEN MILAGROSA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",497,19,NA,-77.081057,-11.852631,"Priorizada"
"708922","2065 JOSE ANTONIO ENCINAS",150125,"LIMA","LIMA","PUENTE PIEDRA","Pública de gestión directa",762,31,NA,-77.07731,-11.86687,"Priorizada"
"710251","LUMBRERAS",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",695,40,NA,-77.0699,-11.88113,"Priorizada"
"710393","CASTILLO DEL REY",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",324,17,NA,-77.08526,-11.93615,"Priorizada"
"710859","EMPRESA EDUCATIVA SEÑOR DE LA SOLEDAD S.A.C.",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",400,13,NA,-77.08379,-11.85327,"Priorizada"
"711458","SAN AGUSTIN",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",334,8,1,-77.07389,-11.866,"Priorizada"
"711689","VIRGEN DE GUADALUPE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",498,28,NA,-77.11107,-11.83946,"Priorizada"
"711830","JORGE BASADRE GROHMAN DE PUENTE PIEDRA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",387,12,NA,-77.09337,-11.84434,"Priorizada"
"711967","GRAN ALMIRANTE MIGUEL GRAU",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",574,33,NA,-77.06773,-11.88487,"Priorizada"
"712981","SACO OLIVEROS DE PUENTE PIEDRA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",635,41,NA,-77.07205,-11.85939,"Priorizada"
"778383","GOOD PEOPLE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",346,18,NA,-77.10401,-11.83391,"Priorizada"
"786255","CIENCIAS SIGLO XXI",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",366,14,NA,-77.06611,-11.85549,"Priorizada"
"804810","KINDER GOOD PEOPLE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",323,17,NA,-77.10388,-11.83454,"Priorizada"
"807154","MONSERRAT DE PUENTE PIEDRA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",356,24,NA,-77.08635,-11.85874,"Priorizada"
"824083","323 AUGUSTO B. LEGUIA",150125,"LIMA","LIMA","PUENTE PIEDRA","Pública de gestión directa",313,13,NA,-77.07409,-11.87059,"Priorizada"
"825233","SAN JOSE DE NAZARETH - LIMA NORTE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",416,24,NA,-77.083956,-11.863033,"Priorizada"
"825313","GENES DEL NORTE",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",483,22,2,-77.11109,-11.83628,"Priorizada"
"833600","MARIA MONTESSORI DE COPACABANA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",334,17,NA,-77.07725,-11.85157,"Priorizada"
"841431","8180 CELSO LINO RICALDI",150125,"LIMA","LIMA","PUENTE PIEDRA","Pública de gestión directa",1174,46,NA,-77.08967,-11.86002,"Priorizada"
"853607","UNIVERSITY COPACABANA",150125,"LIMA","LIMA","PUENTE PIEDRA","Privada",713,23,NA,-77.07037,-11.85595,"Priorizada"
