"IDDIST","DISTRITO","Código de Local Educativo","Nombre de Local Educativo","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Local Educativo Priorizado (preliminar)"
"040520","MAJES","506392","NUESTRA SEÑORA DE LAS MERCEDES","Privada",26,6,"NA",-72.19138,-16.36562,"No"
"040520","MAJES","512270","JOSE A. QUIÑONES GONZALES","Privada",203,11,"1",-72.18931,-16.3619,"Sí"
"040520","MAJES","512289","MENDEL PEDREGAL","Privada",368,26,"NA",-72.191384,-16.366236,"Sí"
"040520","MAJES","513750","MAXWELL","Privada",186,29,"NA",-72.18808,-16.36067,"No"
"040520","MAJES","521613","NUESTRA SEÑORA DE LAS MERCEDES","Privada",31,9,"NA",-72.19138,-16.36563,"No"
"040520","MAJES","541244","MARIA DE LOS ANGELES","Privada",44,2,"1",-72.18845,-16.35426,"Sí"
"040520","MAJES","546048","40698 SAN JUAN BAUTISTA DE MAJES","Pública de gestión directa",401,18,"NA",-72.198756,-16.376019,"Sí"
"040520","MAJES","546821","ANGELES EN EL PARAISO","Privada",26,13,"NA",-72.19201,-16.3598,"No"
"040520","MAJES","546897","LIBERTAD","Privada",67,11,"NA",-72.18997,-16.35623,"No"
"040520","MAJES","554236","LA INMACULADA DE LA COLINA","Privada",223,19,"NA",-72.1774,-16.342961,"No"
"040520","MAJES","561675","40201 TECNICO AGROPECUARIO LA COLINA","Pública de gestión directa",418,15,"NA",-72.174231,-16.340892,"Sí"
"040520","MAJES","571226","ALAS DORADAS","Privada",35,6,"NA",-72.19421,-16.33707,"No"
"040520","MAJES","571231","ASENTAMIENTO E - 7","Pública de gestión directa",70,4,"NA",-72.23381,-16.29764,"No"
"040520","MAJES","571245","BELAUNDE TERRY","Pública de gestión directa",224,8,"NA",-72.183762,-16.342191,"No"
"040520","MAJES","571250","CORONEL FRANCISCO BOLOGNESI","Pública de gestión directa",786,34,"NA",-72.18002,-16.321544,"Sí"
"040520","MAJES","572886","CIMAS","Privada",198,20,"NA",-72.184251,-16.350991,"No"
"040520","MAJES","574164","ALEXANDER FLEMING","Privada",113,15,"NA",-72.19112,-16.35859,"No"
"040520","MAJES","574178","GREGORY MENDEL","Privada",122,11,"NA",-72.19297,-16.36399,"No"
"040520","MAJES","576375","NUEVA GENERACION ESTUDIANTIL","Privada",11,7,"NA",-72.19059,-16.3564,"No"
"040520","MAJES","576605","SANTA MARIA DEL ROSARIO","Privada",141,17,"NA",-72.1886,-16.36013,"No"
"040520","MAJES","576610","NUEVA GENERACION ESTUDIANTIL","Privada",88,14,"NA",-72.19057,-16.35634,"No"
"040520","MAJES","581225","CORONEL LEONCIO PRADO","Privada",59,10,"NA",-72.18815,-16.35872,"No"
"040520","MAJES","597938","MUNDO MAGICO Y SAN DIEGO","Privada",75,4,"NA",-72.192282,-16.362593,"No"
"040520","MAJES","597943","SAN JOSE","Privada",135,9,"NA",-72.187697,-16.345818,"No"
"040520","MAJES","623980","MARIA DE LOS ANGELES","Privada",139,15,"1",-72.18842,-16.35428,"Sí"
"040520","MAJES","626993","40284 PEDRO PAULET MOSTAJO","Pública de gestión directa",345,22,"NA",-72.178741,-16.388488,"Sí"
"040520","MAJES","627006","40698 SAN JUAN BAUTISTA DE MAJES","Pública de gestión directa",88,3,"NA",-72.19882,-16.376729,"No"
"040520","MAJES","627011","BELAUNDE TERRY","Pública de gestión directa",74,3,"NA",-72.185671,-16.346351,"No"
"040520","MAJES","635799","CIUDAD MAJES MODULO A - 2","Pública de gestión directa",73,3,"NA",-72.18272,-16.33209,"No"
"040520","MAJES","649517","DIVINA INFANCIA","Privada",61,6,"NA",-72.195649,-16.362152,"No"
"040520","MAJES","649522","DIVINA INFANCIA CIUDAD DE MAJES","Privada",10,2,"NA",-72.18639,-16.34754,"No"
"040520","MAJES","680824","E - 7 II RAMAL","Pública de gestión directa",36,3,"NA",-72.23381,-16.29764,"No"
"040520","MAJES","680838","BLANCA VARELA GONZALES","Pública de gestión directa",316,13,"NA",-72.1911,-16.3145,"Sí"
"040520","MAJES","680857","LOS DINAMICOS","Pública de gestión directa",281,10,"NA",-72.20285,-16.38503,"No"
"040520","MAJES","680862","NIÑOS ALEGRES","Pública de gestión directa",69,3,"NA",-72.19164,-16.34079,"No"
"040520","MAJES","680881","VILLA INDUSTRIAL","Pública de gestión directa",20,1,"NA",-72.2097,-16.3542,"No"
"040520","MAJES","690446","CIUDAD MAJES","Pública de gestión directa",27,6,"NA",-72.191,-16.34276,"No"
"040520","MAJES","701195","CEDEI MY GARDEN","Privada",50,4,"NA",-72.19263,-16.36791,"No"
"040520","MAJES","729566","LOS OSITOS","Pública de gestión directa",68,3,"NA",-72.19343,-16.32364,"No"
"040520","MAJES","729571","NIÑO SALVADOR","Pública de gestión directa",69,3,"NA",-72.19279,-16.32706,"No"
"040520","MAJES","735242","MARIANO LORENZO MELGAR VALDIVIESO","Pública de gestión directa",193,8,"NA",-72.194105,-16.330793,"No"
"040520","MAJES","735256","DR JUAN MANUEL GUILLEN BENAVIDES","Pública de gestión directa",318,17,"NA",-72.189876,-16.342904,"Sí"
"040520","MAJES","744500","JUVENTUD VENCEDORA","Privada",48,3,"NA",-72.19294,-16.36382,"No"
"040520","MAJES","757229","SAN JUAN MASIAS - EL PEDREGAL","Privada",50,5,"NA",-72.19433,-16.34246,"No"
"040520","MAJES","758988","CIUDAD MAJES E- 2 LA COLINA","Pública de gestión directa",29,2,"NA",-72.17754,-16.31671,"No"
"040520","MAJES","758993","LAS GARDENIAS","Pública de gestión directa",78,4,"NA",-72.20816,-16.34256,"No"
"040520","MAJES","759006","NUEVA AREQUIPA","Pública de gestión directa",93,4,"NA",-72.20804,-16.34097,"No"
"040520","MAJES","759011","ASPEIN","Pública de gestión directa",52,3,"NA",-72.244423,-16.35484,"No"
"040520","MAJES","778222","ADVENTISTA DE MAJES","Privada",68,8,"NA",-72.19538,-16.3669,"No"
"040520","MAJES","798734","RICARDO PALMA SORIANO","Pública de gestión directa",205,10,"NA",-72.19311,-16.32469,"No"
"040520","MAJES","803919","JESUS EL BUEN MAESTRO","Privada",103,8,"NA",-72.181819,-16.324461,"No"
"040520","MAJES","816993","TUPAC AMARU II","Pública de gestión directa",92,4,"NA",-72.18063,-16.29935,"No"
"040520","MAJES","817006","SANTA MARIA DE LA COLINA","Pública de gestión directa",47,2,"NA",-72.19786,-16.32992,"No"
"040520","MAJES","820259","CIENCIAS","Privada",306,18,"NA",-72.1892,-16.35999,"Sí"
"040520","MAJES","820344","SAN CARLOS","Privada",266,21,"NA",-72.19093,-16.36045,"No"
"040520","MAJES","820358","DIVINA INFANCIA","Privada",67,5,"NA",-72.195649,-16.362152,"No"
"040520","MAJES","820377","BRYCE PEDREGAL","Privada",216,21,"1",-72.19053,-16.36371,"Sí"
"040520","MAJES","823842","JESUS ENMANUEL","Privada",16,2,"NA",-72.185359,-16.34343,"No"
"040520","MAJES","835388","MINIMUNDO DE YULI","Privada",16,2,"NA",-72.19374,-16.3661,"No"
"040520","MAJES","840323","SANDRO MARIATEGUI CHIAPPE","Pública de gestión directa",105,4,"NA",-72.182414,-16.308991,"No"
"040520","MAJES","843816","WAYNE DYER","Privada",5,3,"NA",-72.22165,-16.37869,"No"
"040520","MAJES","858935","PRITE DIVINO NIÑO","Pública de gestión directa",5,1,"NA",-72.191,-16.34276,"No"
