"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"139375","62 PASITOS DE JESUS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",395,18,NA,-77.13472,-12.05516,"Priorizada"
"139403","67",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",147,6,1,-77.1368,-12.0218,"Priorizada"
"139455","76 MI AMIGO JESUS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",354,13,NA,-77.12267,-12.04083,"Priorizada"
"139479","JUAN INGUNZA VALDIVIA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1274,75,NA,-77.0979,-12.01202,"Priorizada"
"139511","4008 NUESTRA SEÑORA DE FATIMA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",425,16,NA,-77.10824,-12.05278,"Priorizada"
"139530","96 VIRGEN MARIA DE FATIMA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",184,9,1,-77.11553,-12.04138,"Priorizada"
"139610","85 NIÑO JESUS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",356,12,NA,-77.10178,-12.01256,"Priorizada"
"139629","86 SEÑOR DE LOS MILAGROS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",368,15,NA,-77.10303,-12.01318,"Priorizada"
"139648","5023 ABELARDO GAMARRA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",601,24,NA,-77.12657,-12.05689,"Priorizada"
"139766","5040 PEDRO RUIZ",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",597,25,NA,-77.10393,-12.05041,"Priorizada"
"139785","4001 DOS DE MAYO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1162,76,NA,-77.15229,-12.06411,"Priorizada"
"139808","4007 - VIRGEN DEL PILAR",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",487,24,NA,-77.11255,-12.0549,"Priorizada"
"139827","5032 ENRIQUE DEL HORME",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",535,26,NA,-77.10136,-12.05201,"Priorizada"
"139832","5001 LUISA DE SABOGAL",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",428,19,NA,-77.14445,-12.06053,"Priorizada"
"139846","4006 SANTA ROSA DE AMERICA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",632,31,NA,-77.11615,-12.05609,"Priorizada"
"139851","92 LOS NIÑITOS DE SANTA ROSA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",177,9,1,-77.1198,-12.05338,"Priorizada"
"139865","JUAN PABLO II",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",257,12,1,-77.12934,-12.02478,"Priorizada"
"139870","5031 CESAR VALLEJO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1148,50,NA,-77.10235,-12.04287,"Priorizada"
"139889","5019 AUGUSTO CAZORLA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1300,64,1,-77.13395,-12.05306,"Priorizada"
"139894","5024 FRANCISCO MIRO QUESADA CANTUARIAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",508,24,NA,-77.12877,-12.05389,"Priorizada"
"139907","REPUBLICA DE VENEZUELA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",862,65,NA,-77.13086,-12.05177,"Priorizada"
"139912","4010 HERMANOS RAFAEL SAMUEL Y EMILIO MOISES GOMEZ PAQUIYAURI",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1027,49,NA,-77.12293,-11.97657,"Priorizada"
"139926","4011 LA TABOADA DE LAS FRESAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",410,14,NA,-77.11283,-12.00276,"Priorizada"
"139931","4016 NESTOR GAMBETA BONATTI",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",860,38,NA,-77.1137,-12.0434,"Priorizada"
"139945","4018 ABRAHAM VALDELOMAR",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",822,39,NA,-77.11144,-12.04283,"Priorizada"
"139950","5003 VIRGEN DE LA INMACULADA CONCEPCION",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",344,16,NA,-77.14344,-12.06318,"Priorizada"
"139969","5005 GENMO DON JOSE DE SAN MARTIN",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",785,34,NA,-77.13717,-12.05954,"Priorizada"
"139974","5006 ALBERTO SECADA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",343,14,NA,-77.14027,-12.05868,"Priorizada"
"139988","5007 NUESTRA SEÑORA DE GUADALUPE",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",619,34,NA,-77.1402,-12.05276,"Priorizada"
"140005","5042 - JUAN FRANCISCO DE LA BODEGA Y QUADRA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1126,47,NA,-77.11355,-12.04569,"Priorizada"
"140010","5046 - JOSE GALVEZ EGUSQUIZA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",521,27,NA,-77.12434,-12.04398,"Priorizada"
"140034","5048 MARISCAL RAMON CASTILLA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1442,77,NA,-77.12345,-12.04143,"Priorizada"
"140048","5049 EMMA DETTMANN DE GUTIERREZ",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",727,47,NA,-77.09526,-12.05066,"Priorizada"
"140053","5036 RAFAEL BELAUNDE DIEZ CANSECO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",665,36,NA,-77.09641,-12.03769,"Priorizada"
"140067","5037 ALMIRANTE MIGUEL GRAU",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",510,26,NA,-77.13738,-12.02282,"Priorizada"
"140086","5010 VIRGEN DE GUADALUPE",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",411,17,NA,-77.10265,-12.04644,"Priorizada"
"140091","5076 NUESTRA SEÑORA DE LAS MERCEDES",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",2347,110,NA,-77.1326,-11.9433,"Priorizada"
"140109","5075 INCA GARCILASO DE LA VEGA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",539,23,NA,-77.09829,-12.03424,"Priorizada"
"140114","5074 ALCIDES SPELUCIN VEGA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",2000,80,NA,-77.09624,-12.00959,"Priorizada"
"140128","5033 LAS 200 MILLAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1430,64,NA,-77.1235,-11.9944,"Priorizada"
"140133","5026 JOSE MARIA ARGUEDAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",2080,90,NA,-77.09149,-12.01984,"Priorizada"
"140152","5079 JORGE CHAVEZ DARNELL",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",612,30,NA,-77.09675,-12.0174,"Priorizada"
"140171","5082 SARITA COLONIA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",993,48,NA,-77.1332,-12.023593,"Priorizada"
"140185","5083 SAN MARTIN DE PORRES",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",772,31,NA,-77.10504,-12.01038,"Priorizada"
"140190","5080 SOR ANA DE LOS ANGELES",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",2974,134,NA,-77.10339,-12.01107,"Priorizada"
"140208","5084 - CARLOS PHILLIPS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1040,43,NA,-77.090428,-12.017055,"Priorizada"
"140213","5085 RAMIRO PRIALE PRIALE",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1311,66,NA,-77.09056,-12.01514,"Priorizada"
"140227","5089 VIRGEN MARIA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",674,28,NA,-77.10861,-11.99932,"Priorizada"
"140232","5092 SANTA ROSA DE LIMA",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",544,24,NA,-77.10116,-12.02346,"Priorizada"
"140246","5095 JULIO RAMON RIBEYRO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1503,65,NA,-77.0965,-12.0253,"Priorizada"
"140251","5097 SAN JUAN MACIAS",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",1448,66,NA,-77.11748,-11.99755,"Priorizada"
"140265","HEROINAS TOLEDO",70101,"CALLAO","CALLAO","CALLAO","Pública de gestión directa",530,49,1,-77.13567,-12.06186,"Priorizada"
