"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"512270","JOSE A. QUIÑONES GONZALES",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",180,10,1,-72.18931,-16.3619,"Priorizada"
"541244","MARIA DE LOS ANGELES",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",32,4,1,-72.18845,-16.35426,"Priorizada"
"546048","40698 SAN JUAN BAUTISTA DE MAJES",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",397,18,NA,-72.198756,-16.376019,"Priorizada"
"561675","40201 TECNICO AGROPECUARIO LA COLINA",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",385,15,NA,-72.174231,-16.340892,"Priorizada"
"571250","CORONEL FRANCISCO BOLOGNESI",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",800,34,NA,-72.18002,-16.321544,"Priorizada"
"623980","MARIA DE LOS ANGELES",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",135,14,1,-72.18842,-16.35428,"Priorizada"
"626993","40284 PEDRO PAULET MOSTAJO",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",335,22,NA,-72.178741,-16.388488,"Priorizada"
"680838","BLANCA VARELA GONZALES",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",333,12,NA,-72.1911,-16.3145,"Priorizada"
"680857","LOS DINAMICOS",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",334,13,NA,-72.20285,-16.38503,"Priorizada"
"70385","40201 TECNICO AGROPECUARIO LA COLINA",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",416,24,NA,-72.177381,-16.3442,"Priorizada"
"70390","40230 SAN ANTONIO DEL PEDREGAL",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",1598,66,NA,-72.188064,-16.355583,"Priorizada"
"70470","40594 JUAN VELASCO A.",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",951,45,NA,-72.200197,-16.336328,"Priorizada"
"70489","40625 CORAZON DE JESUS",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",733,40,NA,-72.239278,-16.319544,"Priorizada"
"70516","40629 DIVINO NIÑO JESUS",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",386,24,NA,-72.281154,-16.313314,"Priorizada"
"70540","40656 SAN FRANCISCO DE ASIS",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",576,31,NA,-72.160926,-16.315594,"Priorizada"
"70559","40661 ISABEL KRIEGER BEATO",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",679,39,NA,-72.203511,-16.302474,"Priorizada"
"70583","41061 JOSE ANTONIO ENCINAS",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",735,43,NA,-72.281754,-16.350267,"Priorizada"
"70597","41062 DR. MARIO VARGAS LLOSA",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",363,18,NA,-72.229857,-16.42095,"Priorizada"
"70620","ALMIRANTE MIGUEL GRAU",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",1356,63,NA,-72.189531,-16.358157,"Priorizada"
"71460","CIENCIAS APLICADAS",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",356,30,NA,-72.19283,-16.36402,"Priorizada"
"735256","DR JUAN MANUEL GUILLEN BENAVIDES",40520,"AREQUIPA","CAYLLOMA","MAJES","Pública de gestión directa",379,16,NA,-72.189876,-16.342904,"Priorizada"
"820259","CIENCIAS",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",332,22,NA,-72.1892,-16.35999,"Priorizada"
"820344","SAN CARLOS",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",346,28,NA,-72.19093,-16.36045,"Priorizada"
"820377","BRYCE PEDREGAL",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",216,29,1,-72.19053,-16.36371,"Priorizada"
"864880","MENDEL PEDREGAL",40520,"AREQUIPA","CAYLLOMA","MAJES","Privada",441,33,NA,-72.19182,-16.36692,"Priorizada"
