"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"617267","MONTE DEL HOREB COLLEGE",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",54,10,1,-78.51853,-7.14825,"Priorizada"
"628322","ALTAIR",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",435,27,NA,-78.519611,-7.146889,"Priorizada"
"669096","DEKOLORES",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",43,5,1,-78.49969,-7.16511,"Priorizada"
"777449","AMERICAN COLLEGE",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",81,21,1,-78.50019,-7.16514,"Priorizada"
"783370","EL BUEN PASTOR",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",233,24,1,-78.52245,-7.15303,"Priorizada"
"805169","SACO OLIVEROS",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",590,20,NA,-78.510367,-7.16269,"Priorizada"
"815045","HNO MIGUEL CARDUCCI RIPIANI",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",503,24,NA,-78.524957,-7.142036,"Priorizada"
"829330","821228 EL INGENIO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",559,23,NA,-78.51524,-7.146845,"Priorizada"
"834510","SAN ANDRES",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",626,21,NA,-78.49343,-7.16829,"Priorizada"
"835699","AMERICAN COLLEGE",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",31,6,1,-78.50018,-7.16516,"Priorizada"
"839386","CIENCIA Y TECNOLOGIA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",470,39,1,-78.50752,-7.14652,"Priorizada"
"856521","ANTONIO RAIMONDI",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",580,41,1,-78.51429,-7.14496,"Priorizada"
"856903","COLEGIO ADVENTISTA JOHN ANDREWS",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",483,23,NA,-78.50335,-7.15828,"Priorizada"
"859845","JUAN PABLO II",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",217,12,1,-78.50667,-7.15975,"Priorizada"
"901849","NIVEL A",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",182,22,1,-78.506005,-7.158945,"Priorizada"
"904819","MI CASITA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",71,7,1,-78.52206,-7.14711,"Priorizada"
"93706","82028",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",864,42,NA,-78.525455,-7.141417,"Priorizada"
"93792","82641 SIMON BOLIVAR",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",588,29,NA,-78.5248,-7.1486,"Priorizada"
"93805","82554 INMACULADA CONCEPCION",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",456,20,NA,-78.503635,-7.164764,"Priorizada"
"93853","HNO. VICTORINO ELORZ GOICOCHEA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",706,40,NA,-78.511999,-7.160513,"Priorizada"
"93928","82032",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",493,26,NA,-78.481939,-7.180377,"Priorizada"
"94094","ANTONIO GUILLERMO URRELO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",833,38,NA,-78.49728,-7.17013,"Priorizada"
"94112","82001 SAN RAMON",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1953,61,NA,-78.525021,-7.153166,"Priorizada"
"94131","82002 TARCISIO ZEGARRA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",549,24,NA,-78.52287,-7.15638,"Priorizada"
"94145","NUESTRA SEÑORA DE LA MERCED",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1879,79,NA,-78.52149,-7.15643,"Priorizada"
"94150","82004 ZULEMA ARCE SANTISTEBAN",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",797,31,NA,-78.520625,-7.154547,"Priorizada"
"94169","82005",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",598,31,NA,-78.523161,-7.14621,"Priorizada"
"94174","82008 SANTA BEATRIZ DE SILVA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1138,45,NA,-78.517864,-7.144657,"Priorizada"
"94188","82011",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",574,24,NA,-78.51339,-7.1477,"Priorizada"
"94193","82012",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1032,56,NA,-78.51454,-7.1543,"Priorizada"
"94206","82015 RAFAEL OLASCOAGA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",849,41,NA,-78.51105,-7.145732,"Priorizada"
"94211","EMBLEMATICO SANTA TERESITA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión privada",2515,106,NA,-78.512358,-7.156186,"Priorizada"
"94225","82019",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",2231,98,NA,-78.50949,-7.16506,"Priorizada"
"94287","82031",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",552,27,NA,-78.493403,-7.190706,"Priorizada"
"94372","82121",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",644,32,NA,-78.503664,-7.190911,"Priorizada"
"94433","82594",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",528,23,NA,-78.52008,-7.16301,"Priorizada"
"94579","821131",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",671,31,NA,-78.51006,-7.17078,"Priorizada"
"94800","83003 SAN FRANCISCO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",818,31,1,-78.52284,-7.15354,"Priorizada"
"94819","83004",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1036,62,NA,-78.515546,-7.159233,"Priorizada"
"94881","CRISTO REY",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión privada",900,43,NA,-78.523111,-7.149571,"Priorizada"
"94895","RAFAEL LOAYZA GUEVARA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1151,65,NA,-78.523878,-7.152532,"Priorizada"
"94904","JUAN XXIII",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión directa",1803,94,NA,-78.51013,-7.16242,"Priorizada"
"95017","INDO AMERICANO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",115,20,1,-78.52322,-7.1579,"Priorizada"
"95159","RAMON CASTILLA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",401,27,NA,-78.51607,-7.15468,"Priorizada"
"95164","EL CARMEN",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",617,38,NA,-78.49339,-7.14634,"Priorizada"
"95178","DAVY",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",794,80,NA,-78.49539,-7.14634,"Priorizada"
"95244","JUAN PABLO II",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Privada",47,3,1,-78.50667,-7.15975,"Priorizada"
"95480","251 CORAZON DE MARIA",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión privada",605,28,NA,-78.5256,-7.16122,"Priorizada"
"95499","DIVINO MAESTRO",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión privada",871,44,NA,-78.498575,-7.17622,"Priorizada"
"95531","INMACULADA CONCEPCION",60101,"CAJAMARCA","CAJAMARCA","CAJAMARCA","Pública de gestión privada",481,23,NA,-78.50274,-7.1507,"Priorizada"
