"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"412341","MARISCAL RAMON CASTILLA",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1726,64,NA,-80.62168,-5.19948,"Priorizada"
"412355","ALFEREZ FAP SAMUEL ORDOÑEZ VELASQUEZ",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",499,38,NA,-80.618193,-5.195546,"Priorizada"
"412379","JOSEMARIA ESCRIVA DE BALAGUER",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",868,37,NA,-80.62473,-5.21052,"Priorizada"
"412398","14113 VICENTE ARTEMIO PASAPERA PATIÑO",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",461,19,2,-80.62168,-5.208181,"Priorizada"
"412402","14114",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",502,19,NA,-80.62824,-5.22446,"Priorizada"
"412416","14116 SAN MARTIN DE PORRAS",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",501,20,NA,-80.62649,-5.21725,"Priorizada"
"412435","14118 MARINA PURIZACA BENITES",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",697,28,NA,-80.61917,-5.22685,"Priorizada"
"412483","15014 MANUEL HIDALGO CARNERO",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1081,47,NA,-80.62148,-5.20703,"Priorizada"
"412534","15181",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",545,24,NA,-80.59348,-5.07948,"Priorizada"
"412548","SANTISIMA VIRGEN DE GUADALUPE",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",865,46,NA,-80.574778,-4.985086,"Priorizada"
"412567","15186",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",364,18,NA,-80.608701,-5.04579,"Priorizada"
"412586","15350 SAN FRANCISCO DE ASIS",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",653,24,NA,-80.60686,-5.18941,"Priorizada"
"412591","20017 DIVINO JESUS",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1117,42,NA,-80.59259,-5.18744,"Priorizada"
"412609","MARIA GORETTI",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",806,26,NA,-80.610261,-5.190515,"Priorizada"
"412614","CAP FAP JOSE ABELARDO QUIÑONES",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1619,54,NA,-80.59485,-5.18932,"Priorizada"
"412628","20133",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",678,22,NA,-80.5913,-5.18444,"Priorizada"
"412633","20134",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",597,24,NA,-80.60115,-5.19182,"Priorizada"
"412647","JOSE CARLOS MARIATEGUI",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",2411,81,NA,-80.597749,-5.185655,"Priorizada"
"412652","TENIENTE MIGUEL CORTES DEL CASTILLO",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1939,94,NA,-80.62369,-5.21591,"Priorizada"
"412666","SAN JOSE DE TARBES",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",1676,67,NA,-80.61894,-5.19509,"Priorizada"
"412685","MANUEL SCORZA",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",640,34,NA,-80.60891,-5.18625,"Priorizada"
"412690","AGROPECUARIO 07",200104,"PIURA","PIURA","CASTILLA","Pública de gestión directa",475,30,NA,-80.63097,-5.22727,"Priorizada"
"412794","NUESTRA SEÑORA DEL TRANSITO",200104,"PIURA","PIURA","CASTILLA","Privada",743,40,NA,-80.6206,-5.20439,"Priorizada"
"412812","RICARDO PALMA",200104,"PIURA","PIURA","CASTILLA","Privada",401,21,NA,-80.6202,-5.19846,"Priorizada"
"412826","SAN GABRIEL",200104,"PIURA","PIURA","CASTILLA","Privada",1145,54,NA,-80.62067,-5.18503,"Priorizada"
"412831","SAN IGNACIO DE LOYOLA DE PIURA",200104,"PIURA","PIURA","CASTILLA","Privada",899,66,NA,-80.619294,-5.187135,"Priorizada"
"412845","SAN JUDAS TADEO",200104,"PIURA","PIURA","CASTILLA","Privada",414,26,NA,-80.59293,-5.18614,"Priorizada"
"412888","JAVIER PEREZ DE CUELLAR",200104,"PIURA","PIURA","CASTILLA","Privada",502,27,NA,-80.6082,-5.18783,"Priorizada"
"412906","FE Y ALEGRIA 15",200104,"PIURA","PIURA","CASTILLA","Pública de gestión privada",913,43,NA,-80.61153,-5.227286,"Priorizada"
"412925","NIÑO JESUS DE PRAGA",200104,"PIURA","PIURA","CASTILLA","Privada",1469,54,NA,-80.62057,-5.20637,"Priorizada"
"412930","SALESIANO DON BOSCO",200104,"PIURA","PIURA","CASTILLA","Privada",1189,54,NA,-80.62204,-5.19533,"Priorizada"
"413053","SANTA MONICA Y SAN AGUSTIN",200104,"PIURA","PIURA","CASTILLA","Privada",151,4,NA,-80.61675,-5.18712,"Priorizada"
"509102","LOS ANGELITOS DE SAN ANTONIO",200104,"PIURA","PIURA","CASTILLA","Privada",807,34,NA,-80.60354,-5.19121,"Priorizada"
"536493","EL TRIUNFO",200104,"PIURA","PIURA","CASTILLA","Privada",574,24,NA,-80.623028,-5.197957,"Priorizada"
"765880","NUESTRA SEÑORA DEL CARMEN",200104,"PIURA","PIURA","CASTILLA","Privada",278,18,1,-80.62828,-5.22266,"Priorizada"
"766064","CARLOTA RAMOS DE SANTOLAYA",200104,"PIURA","PIURA","CASTILLA","Privada",928,51,NA,-80.61688,-5.18341,"Priorizada"
"766460","JOSE MARIA ESCRIVA DE BALAGUER",200104,"PIURA","PIURA","CASTILLA","Privada",46,7,NA,-80.62202,-5.20156,"Priorizada"
"766912","TRILCE DE PIURA",200104,"PIURA","PIURA","CASTILLA","Privada",365,21,NA,-80.62016,-5.18708,"Priorizada"
"841997","PEQUEÑITOS",200104,"PIURA","PIURA","CASTILLA","Privada",87,5,1,-80.618148,-5.191693,"Priorizada"
"844496","DIVINO REY",200104,"PIURA","PIURA","CASTILLA","Privada",36,3,1,-80.62208,-5.21166,"Priorizada"
"845778","INNOVA SCHOOLS - PIURA PROGRESO",200104,"PIURA","PIURA","CASTILLA","Privada",532,27,NA,-80.6319,-5.22858,"Priorizada"
"852090","PREMIUM",200104,"PIURA","PIURA","CASTILLA","Privada",330,28,NA,-80.623,-5.18581,"Priorizada"
"858327","EL TRIUNFO",200104,"PIURA","PIURA","CASTILLA","Privada",990,31,NA,-80.62555,-5.20792,"Priorizada"
"864781","EXITUS",200104,"PIURA","PIURA","CASTILLA","Privada",806,39,NA,-80.61411,-5.16866,"Priorizada"
