"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"434932","502",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",402,19,NA,-80.6847,-4.89375,"Priorizada"
"434951","512 NUESTRA SEÑORA DE LOURDES",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",658,28,NA,-80.69248,-4.89748,"Priorizada"
"434970","JOSE EUSEBIO MERINO Y VINCES",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",1674,83,NA,-80.69121,-4.90567,"Priorizada"
"435007","TENIENTE MIGUEL CORTES",200601,"PIURA","SULLANA","SULLANA","Privada",1549,66,NA,-80.69606,-4.90303,"Priorizada"
"435045","503 SANTA ROSA DE LIMA",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",596,28,NA,-80.69634,-4.90027,"Priorizada"
"435050","MAYOR PNP (F) ROBERTO VICENTE MORALES ROJAS",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",723,32,1,-80.70177,-4.90452,"Priorizada"
"435074","501 NUESTRA SEÑORA DE LA MEDALLA MILAGROSA",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",507,22,NA,-80.68143,-4.91008,"Priorizada"
"435088","15285-C MARIA AUXILIADORA",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",1708,81,1,-80.72172,-4.90614,"Priorizada"
"435093","511 DULCE CORAZON DE MARIA",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",431,18,NA,-80.67793,-4.90105,"Priorizada"
"435154","SAN VICENTE DE PIEDRA RODADA",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",826,36,NA,-80.584069,-4.830541,"Priorizada"
"435205","14786 FRAY MARTIN DE PORRES",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",710,36,NA,-80.521377,-4.733477,"Priorizada"
"435229","14781 HILDEBRANDO CASTRO POZO",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",834,47,NA,-80.57382,-4.791968,"Priorizada"
"435234","15051 JOSE CARLOS MARIATEGUI",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",406,25,NA,-80.415579,-4.82434,"Priorizada"
"435253","14787 VICTOR RAUL HAYA DE LA TORRE",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",1418,60,NA,-80.69251,-4.89702,"Priorizada"
"435267","15025 JOSE CARDO",200601,"PIURA","SULLANA","SULLANA","Pública de gestión directa",1744,76,NA,-80.68614,-4.89411,"Priorizada"
