"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"275438","11004 SAN PEDRO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",466,18,NA,-79.855511,-6.760561,"Priorizada"
"275443","003 LOS PASTORCITOS DE LA VIRGEN DE FATIMA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",383,14,NA,-79.8279,-6.7642,"Priorizada"
"275457","004 ANGELITOS DE MARIA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",361,15,NA,-79.8346,-6.7787,"Priorizada"
"275476","158 MI JARDIN MARAVILLOSO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",54,2,1,-79.8694,-6.7862,"Priorizada"
"275495","10021 SAN JOSE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",4867,224,NA,-79.847868,-6.774947,"Priorizada"
"275527","022 COSOMITO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",431,17,NA,-79.84975,-6.76708,"Priorizada"
"275626","049 VIRGEN DE LA MEDALLA MILAGROSA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",554,20,NA,-79.83533,-6.78322,"Priorizada"
"275631","002 MARAVILLAS DE JESUS",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",504,17,NA,-79.84052,-6.7841,"Priorizada"
"275688","11223 FELIX TELLO ROJAS",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",879,38,NA,-79.85515,-6.76423,"Priorizada"
"275706","10002",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",721,29,NA,-79.867817,-6.778622,"Priorizada"
"275711","10003",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",808,29,NA,-79.83222,-6.76731,"Priorizada"
"275725","10022 MIGUEL MURO ZAPATA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1293,47,NA,-79.83659,-6.77765,"Priorizada"
"275730","10024 NUESTRA SEÑORA DE FATIMA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",823,35,NA,-79.84116,-6.77951,"Priorizada"
"275749","10026 SAN MARTIN DE PORRES",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",362,16,NA,-79.84301,-6.77844,"Priorizada"
"275754","10040 SANTIAGO CASSINELLI CHIAPPE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",526,25,NA,-79.84465,-6.76347,"Priorizada"
"275768","10042 MONSEÑOR JUAN TOMIS STACK",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1577,77,NA,-79.856812,-6.76565,"Priorizada"
"275773","10223 RICARDO PALMA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",441,17,NA,-79.85937,-6.76661,"Priorizada"
"275787","11001 LEONCIO PRADO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",700,29,NA,-79.83103,-6.76989,"Priorizada"
"275792","RAMON ESPINOZA SIERRA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",917,35,NA,-79.84587,-6.76582,"Priorizada"
"275829","11014 INMACULADA CONCEPCION",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1790,80,NA,-79.83574,-6.78359,"Priorizada"
"275834","11015 COMANDANTE ELIAS AGUIRRE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",821,33,NA,-79.83813,-6.77085,"Priorizada"
"275848","11016 JUAN MEJIA BACA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",555,28,NA,-79.85221,-6.77209,"Priorizada"
"275853","11017 NICOLAS LA TORRE GARCIA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1098,46,1,-79.84687,-6.77065,"Priorizada"
"275886","11023 ABRAHAM VALDELOMAR",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",825,35,NA,-79.85279,-6.77101,"Priorizada"
"275891","11024 JOSE QUIÑONES GONZALES",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",750,32,NA,-79.86826,-6.77157,"Priorizada"
"275909","10828",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1290,44,NA,-79.84822,-6.77219,"Priorizada"
"275914","10824",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",390,18,NA,-79.84684,-6.77918,"Priorizada"
"275928","11003 KARL WEISS",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",2964,130,NA,-79.83092,-6.77517,"Priorizada"
"275933","10030",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",855,37,NA,-79.864398,-6.773036,"Priorizada"
"275947","AUGUSTO SALAZAR BONDY",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1103,45,NA,-79.87049,-6.76905,"Priorizada"
"275952","CESAR VALLEJO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",683,39,NA,-79.8254,-6.76145,"Priorizada"
"275971","11051 MARIA REICHE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",604,22,NA,-79.8259,-6.76593,"Priorizada"
"276008","11124 NUESTRA SEÑORA DE LA PAZ",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",819,46,NA,-79.8647,-6.78063,"Priorizada"
"276013","11151 MONSEÑOR AUGUSTO VARGAS ALZAMORA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",615,27,NA,-79.85934,-6.76049,"Priorizada"
"276032","ROSA FLORES DE OLIVA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1718,80,NA,-79.86447,-6.76938,"Priorizada"
"276046","PEDRO ABEL LABARTHE DURAND",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1612,103,NA,-79.84011,-6.77495,"Priorizada"
"276051","ELVIRA GARCIA Y GARCIA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",1385,67,NA,-79.82972,-6.76701,"Priorizada"
"276094","NUESTRA SEÑORA DEL ROSARIO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión privada",1481,69,NA,-79.8361,-6.7819,"Priorizada"
"276107","SANTA MAGDALENA SOFIA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",2195,96,1,-79.84768,-6.77077,"Priorizada"
"276112","FEDERICO VILLARREAL",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",732,38,NA,-79.83643,-6.76379,"Priorizada"
"276145","10825 JUAN XXIII",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",627,25,NA,-79.8694,-6.7741,"Priorizada"
"276188","MANUEL PARDO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1764,82,NA,-79.842326,-6.765613,"Priorizada"
"276193","BEATA IMELDA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",606,55,NA,-79.83877,-6.76905,"Priorizada"
"276211","SANTA ANGELA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",735,46,NA,-79.84678,-6.78799,"Priorizada"
"276225","SANTA MARIA REINA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1489,81,NA,-79.84646,-6.78525,"Priorizada"
"276254","CHICLAYO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",64,8,1,-79.84683,-6.7688,"Priorizada"
"276348","FE Y ALEGRIA 28",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión privada",1416,69,NA,-79.86399,-6.77826,"Priorizada"
"276391","ROSA MARIA CHECA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",430,37,NA,-79.86144,-6.77057,"Priorizada"
"276758","EL NAZARENO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",354,46,NA,-79.84189,-6.76912,"Priorizada"
"277098","LA INMACULADA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1613,51,NA,-79.83649,-6.77318,"Priorizada"
"277376","JORGE BASADRE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1413,69,NA,-79.83678,-6.77088,"Priorizada"
"277593","APPUL COLLEGE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",745,45,NA,-79.84325,-6.77401,"Priorizada"
"277710","FLEMING COLLEGE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",800,46,NA,-79.82637,-6.76605,"Priorizada"
"279766","PERUANO CANADIENSE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1791,56,NA,-79.832035,-6.772027,"Priorizada"
"397034","COAR LAMBAYEQUE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",590,31,NA,-79.847033,-6.776861,"Priorizada"
"507768","JUAN MEJIA BACA",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",682,18,NA,-79.83226,-6.77562,"Priorizada"
"552119","JESUS DE NAZARETH",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",87,6,1,-79.86985,-6.78586,"Priorizada"
"552317","INTERNACIONAL ELIM",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",423,27,NA,-79.86507,-6.78558,"Priorizada"
"571207","030 VICTORIA SILVA DE DALL'ORSO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",447,19,NA,-79.84671,-6.77464,"Priorizada"
"57671","TRILCE CHICLAYO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",320,19,NA,-79.84588,-6.78336,"Priorizada"
"673277","AMIGOS SCHOOL",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",188,23,1,-79.83688,-6.76637,"Priorizada"
"673593","JUAN MEJIA BACA - CHICLAYO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",486,28,NA,-79.84333,-6.7706,"Priorizada"
"673673","10004",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Pública de gestión directa",735,30,NA,-79.83018,-6.76829,"Priorizada"
"675865","OLIVOS",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",30,3,1,-79.87043,-6.78807,"Priorizada"
"706739","TRILCE CHICLAYO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",445,23,NA,-79.84584,-6.78293,"Priorizada"
"823899","PERUANO ESPAÑOL INTER MUNDO",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",1574,69,NA,-79.83521,-6.77063,"Priorizada"
"830833","HBS COLLEGE",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",375,29,NA,-79.816497,-6.755308,"Priorizada"
"860028","EMPRENDEDORES GAJEL",140101,"LAMBAYEQUE","CHICLAYO","CHICLAYO","Privada",786,16,NA,-79.8453,-6.77666,"Priorizada"
