"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"288129","103 LUIS ARMANDO CABELLO HURTADO",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1781,102,NA,-77.006957,-12.061802,"Priorizada"
"308622","055",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",398,21,NA,-77.00801,-12.06383,"Priorizada"
"308636","56 NUESTRA SEÑORA MARIA AUXILIADORA",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",382,17,NA,-77.0065,-12.07378,"Priorizada"
"308641","093 MANUELA FELICIA GOMEZ",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",895,55,NA,-77.02357,-12.06295,"Priorizada"
"308679","1105 LA SAGRADA FAMILIA",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1033,61,NA,-77.02097,-12.06632,"Priorizada"
"308684","1107 JAVIER PRADO",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",863,39,NA,-77.02107,-12.06295,"Priorizada"
"308702","1111 JOSE ANTONIO ENCINAS",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",635,26,NA,-77.01139,-12.06615,"Priorizada"
"308716","1112 VICTOR ANDRES BELAUNDE",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1351,71,NA,-77.01979,-12.08435,"Priorizada"
"308721","HERMASIA PAGET",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",178,9,1,-77.0313,-12.06964,"Priorizada"
"308740","1119 NUESTRA SEÑORA DEL ROSARIO DE FATIMA",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",592,29,NA,-77.02166,-12.07034,"Priorizada"
"308759","1120 PEDRO ADOLFO LABARTHE EFFIO",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",3507,178,NA,-77.00459,-12.069876,"Priorizada"
"308778","1123 SAGRADO CORAZON DE JESUS",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1008,52,NA,-77.02064,-12.05946,"Priorizada"
"308797","1127 LINCOLN",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",414,24,NA,-77.00867,-12.07061,"Priorizada"
"308801","1129 CORAZON DE JESUS",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",573,30,NA,-77.01963,-12.07916,"Priorizada"
"308820","1131 ROMULO ADRIAN CORDOVA HUAMAN",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",574,30,NA,-77.01943,-12.07319,"Priorizada"
"308839","1201 PAUL HARRIS",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",423,23,NA,-77.01859,-12.07056,"Priorizada"
"308863","1110 REPUBLICA DE PANAMA",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1364,74,1,-77.03003,-12.06478,"Priorizada"
"308877","501 MONSEÑOR DAMASO LEBERGERE",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",536,31,NA,-77.00175,-12.06523,"Priorizada"
"308900","CESAR A. VALLEJO",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",2101,97,NA,-77.00651,-12.06814,"Priorizada"
"308943","ISABEL LA CATOLICA",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",2053,109,NA,-77.02396,-12.06977,"Priorizada"
"308981","TUPAC AMARU",150115,"LIMA","LIMA","LA VICTORIA","Pública de gestión directa",1711,80,NA,-77.00805,-12.08248,"Priorizada"
"309216","REGINA DECOR CARMELI",150115,"LIMA","LIMA","LA VICTORIA","Privada",514,30,NA,-77.02464,-12.07571,"Priorizada"
"309424","MARIA DE LAS MERCEDES",150115,"LIMA","LIMA","LA VICTORIA","Privada",619,47,NA,-77.01986,-12.07325,"Priorizada"
"309508","MONSEÑOR MARCOS LIBARDONI",150115,"LIMA","LIMA","LA VICTORIA","Privada",421,32,NA,-77.00943,-12.0716,"Priorizada"
"309532","REINA DE LAS AMERICAS",150115,"LIMA","LIMA","LA VICTORIA","Privada",448,29,NA,-77.02213,-12.07699,"Priorizada"
"309589","NUESTRA SEÑORA DEL PILAR",150115,"LIMA","LIMA","LA VICTORIA","Privada",694,73,NA,-77.02041,-12.08869,"Priorizada"
"309631","REINA DE LAS AMERICAS",150115,"LIMA","LIMA","LA VICTORIA","Privada",365,30,NA,-77.02213,-12.08136,"Priorizada"
"309711","SAN JOSE",150115,"LIMA","LIMA","LA VICTORIA","Privada",784,37,NA,-77.0062,-12.06579,"Priorizada"
"309730","SAN JOSE Y EL REDENTOR",150115,"LIMA","LIMA","LA VICTORIA","Privada",1070,47,NA,-77.0175,-12.06889,"Priorizada"
"309768","SAN NORBERTO",150115,"LIMA","LIMA","LA VICTORIA","Privada",463,35,NA,-77.01884,-12.08522,"Priorizada"
"309787","SAN RICARDO",150115,"LIMA","LIMA","LA VICTORIA","Privada",536,37,NA,-77.02179,-12.07178,"Priorizada"
"309829","SANTA MARIA GORETTI",150115,"LIMA","LIMA","LA VICTORIA","Privada",393,32,NA,-77.01508,-12.06675,"Priorizada"
"310007","SAN JOSE MARELLO",150115,"LIMA","LIMA","LA VICTORIA","Privada",643,31,NA,-77.013169,-12.071646,"Priorizada"
"702675","SEÑOR DE GUALAMITA",150115,"LIMA","LIMA","LA VICTORIA","Privada",231,25,1,-77.00563,-12.06611,"Priorizada"
"703967","VIRGEN DE LA MERCED",150115,"LIMA","LIMA","LA VICTORIA","Privada",35,3,1,-77.01781,-12.08107,"Priorizada"
"80233","SACO OLIVEROS DE LA VICTORIA",150115,"LIMA","LIMA","LA VICTORIA","Privada",595,26,NA,-77.02558,-12.07358,"Priorizada"
"849111","SAN NORBERTO",150115,"LIMA","LIMA","LA VICTORIA","Privada",542,39,NA,-77.01842,-12.08507,"Priorizada"
