"Código de Local Educativo","Nombre de Local Educativo","IDDIST1","DEPARTAMEN","PROVINCIA","DISTRITO","Gestión","Número de Estudiantes","Número de Docentes","Siniestros Fatales Registrados","Longitud","Latitud","Zona Escolar"
"220182","CARITAS FELICES DE COLLIQUE",150110,"LIMA","LIMA","COMAS","Privada",55,6,1,-77.01931,-11.91356,"Priorizada"
"221049","DIVINA MISERICORDIA",150110,"LIMA","LIMA","COMAS","Privada",352,26,NA,-77.05855,-11.9005,"Priorizada"
"225698","JOHN NASH HIGH SCHOOL",150110,"LIMA","LIMA","COMAS","Privada",1299,91,NA,-77.05069,-11.90016,"Priorizada"
"300876","LA PASCANA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",388,17,NA,-77.04637,-11.93643,"Priorizada"
"300881","SANGARARA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",339,14,NA,-77.04505,-11.91958,"Priorizada"
"300895","LUIS ENRIQUE XIV",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",324,15,NA,-77.0112,-11.9141,"Priorizada"
"300918","03",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",348,10,NA,-77.05441,-11.9662,"Priorizada"
"300961","334",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",377,14,NA,-77.06309,-11.94098,"Priorizada"
"301116","CARMEN ALTO",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",342,15,NA,-77.03114,-11.94631,"Priorizada"
"301121","888 SEÑOR DE LOS MILAGROS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",317,13,NA,-77.03456,-11.91563,"Priorizada"
"301159","371",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",363,17,NA,-77.05569,-11.94334,"Priorizada"
"301164","368 ANGELITOS DE JESUS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",338,14,NA,-77.05964,-11.91963,"Priorizada"
"301183","12",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",416,15,NA,-77.04256,-11.9381,"Priorizada"
"301201","316 SAN FELIPE",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",271,11,1,-77.04003,-11.90046,"Priorizada"
"301258","2005",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",737,28,NA,-77.05648,-11.93058,"Priorizada"
"301263","2007 SAN MARTIN DE PORRES",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",537,24,NA,-77.02794,-11.9142,"Priorizada"
"301277","2016 FRANCISCO BOLOGNESI",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",538,26,NA,-77.05477,-11.94477,"Priorizada"
"301282","2020 MAESTRO JOSE ANTONIO ENCINAS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",632,27,NA,-77.05562,-11.93864,"Priorizada"
"301300","2033 NUESTRA SEÑORA DE FATIMA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",633,25,NA,-77.05324,-11.95544,"Priorizada"
"301319","2035 FERNANDO BELAUNDE TERRY",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",384,13,NA,-77.03513,-11.94199,"Priorizada"
"301324","2042 FRAY MARTIN DE PORRES",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",546,22,NA,-77.04706,-11.96187,"Priorizada"
"301338","2043 SANGARARA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",593,25,NA,-77.0442,-11.91968,"Priorizada"
"301357","2046 VIRGEN DE LAS MERCEDES",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",443,18,NA,-77.05695,-11.97198,"Priorizada"
"301362","2049",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",627,25,NA,-77.03552,-11.90677,"Priorizada"
"301376","2055 PRIMERO DE ABRIL",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",680,34,NA,-77.04418,-11.91554,"Priorizada"
"301381","2059 SUECIA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",670,29,NA,-77.03878,-11.92514,"Priorizada"
"301395","2060",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1054,37,NA,-77.01776,-11.91124,"Priorizada"
"301404","2072 LEV SEMIONOVICH VIGOTSKI",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",367,14,NA,-77.05477,-11.90473,"Priorizada"
"301418","2077 SAN MARTIN DE PORRES DE AÑO NUEVO",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",977,43,NA,-77.04119,-11.92842,"Priorizada"
"301423","2097",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",713,29,NA,-77.03831,-11.90724,"Priorizada"
"301437","2100 JUAN VELASCO ALVARADO",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",665,30,NA,-77.05504,-11.95464,"Priorizada"
"301442","3060 ALFONSO UGARTE VERNAL",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",547,23,NA,-77.05315,-11.93905,"Priorizada"
"301456","3062 SANTA ROSA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",876,40,NA,-77.0486,-11.94918,"Priorizada"
"301461","3064",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",772,28,NA,-77.04259,-11.94199,"Priorizada"
"301475","8160 LOS CHASQUIS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",909,40,NA,-77.06114,-11.93434,"Priorizada"
"301480","8162",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",386,19,NA,-77.06124,-11.96378,"Priorizada"
"301499","2047",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",651,31,NA,-77.04014,-11.95767,"Priorizada"
"301512","3072 AUGUSTO SALAZAR BONDY",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",721,26,NA,-77.06183,-11.94652,"Priorizada"
"301526","3077 EL ALAMO",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",538,21,NA,-77.06758,-11.93319,"Priorizada"
"301531","3082 SEÑOR DE LOS MILAGROS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",826,34,NA,-77.059168,-11.965354,"Priorizada"
"301545","3083 LAS ÑUSTAS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",507,22,NA,-77.05761,-11.91695,"Priorizada"
"301550","3085 PEDRO VILCA APAZA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",400,16,NA,-77.05717,-11.95164,"Priorizada"
"301574","8156 PERUANO ALEMAN",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",320,13,NA,-77.04278,-11.90871,"Priorizada"
"301588","8157 REPUBLICA DE FRANCIA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",507,21,NA,-77.04131,-11.91219,"Priorizada"
"301593","8158 ISABEL FLORES DE OLIVA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",520,27,NA,-77.04992,-11.91023,"Priorizada"
"301606","8173 SANTA ISOLINA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",492,25,NA,-77.06226,-11.95911,"Priorizada"
"301611","2022 SINCHI ROCA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",2032,95,NA,-77.04964,-11.93045,"Priorizada"
"301625","2048 JOSE CARLOS MARIATEGUI",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1782,90,NA,-77.063361,-11.939926,"Priorizada"
"301630","3055 TUPAC AMARU",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",2026,97,NA,-77.04317,-11.93503,"Priorizada"
"301649","ESTADOS UNIDOS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1907,114,NA,-77.05676,-11.965191,"Priorizada"
"301654","2040 REPUBLICA DE CUBA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1294,63,NA,-77.03328,-11.90837,"Priorizada"
"301668","2075 CRISTO HIJO DE DIOS",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",698,38,NA,-77.02409,-11.92201,"Priorizada"
"301673","3059 REPUBLICA DE ISRAEL",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1123,48,2,-77.0508,-11.9523,"Priorizada"
"301687","PERU-HOLANDA",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1745,76,NA,-77.03561,-11.91663,"Priorizada"
"301692","LIBERTAD",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",1097,57,NA,-77.03899,-11.9224,"Priorizada"
"301705","2026 SIMON BOLIVAR",150110,"LIMA","LIMA","COMAS","Pública de gestión directa",932,50,NA,-77.06313,-11.95063,"Priorizada"
